year,age,sex,helping_others,social_usefulness
1998,66,female,very_important,very_important
1998,43,female,important,important
1998,20,male,important,very_important
1998,51,female,very_important,very_important
1998,36,male,very_important,important
1998,25,female,important,important
1998,23,male,very_important,very_important
1998,52,female,important,very_important
1998,41,male,very_important,important
1998,41,female,important,important
1998,78,female,important,important
1998,73,female,important,important
1998,19,male,very_important,important
1998,57,male,important,important
1998,52,female,very_important,very_important
1998,41,female,important,important
1998,58,female,important,very_important
1998,33,female,neither,important
1998,22,female,very_important,very_important
1998,33,male,important,neither
1998,26,female,important,neither
1998,38,male,important,important
1998,29,male,important,important
1998,38,male,important,very_important
1998,37,female,very_important,very_important
1998,54,male,very_important,important
1998,75,female,important,important
1998,83,female,important,not_important_at_all
1998,75,female,neither,important
1998,86,male,neither,important
1998,24,female,important,important
1998,31,female,important,important
1998,25,male,important,neither
1998,25,female,important,neither
1998,32,male,not_important,important
1998,23,female,very_important,very_important
1998,22,male,important,important
1998,28,male,neither,neither
1998,39,male,not_important,neither
1998,54,female,very_important,very_important
1998,42,male,neither,neither
1998,54,male,very_important,very_important
1998,46,male,important,very_important
1998,44,male,not_important,not_important
1998,51,male,very_important,important
1998,76,female,very_important,very_important
1998,57,female,important,important
1998,33,female,important,important
1998,32,female,neither,neither
1998,32,male,neither,neither
1998,80,female,important,neither
1998,42,female,important,important
1998,77,female,important,important
1998,39,female,important,neither
1998,21,male,important,important
1998,31,male,very_important,very_important
1998,34,male,important,important
1998,54,female,important,important
1998,72,female,neither,neither
1998,48,male,important,not_important
1998,59,female,neither,important
1998,84,female,important,important
1998,28,female,important,important
1998,31,female,important,very_important
1998,79,female,important,neither
1998,55,male,important,important
1998,76,female,important,important
1998,82,male,very_important,important
1998,65,male,important,important
1998,42,female,neither,very_important
1998,29,female,very_important,important
1998,77,female,very_important,very_important
1998,35,male,important,very_important
1998,42,female,very_important,very_important
1998,39,female,very_important,very_important
1998,76,female,neither,neither
1998,29,female,not_important,not_important
1998,74,male,neither,neither
1998,71,female,important,important
1998,43,male,important,very_important
1998,69,female,important,important
1998,87,female,neither,important
1998,87,female,important,very_important
1998,67,female,neither,important
1998,53,female,important,important
1998,33,female,important,very_important
1998,28,female,important,important
1998,70,female,important,important
1998,44,female,very_important,important
1998,26,female,very_important,very_important
1998,32,female,neither,neither
1998,43,female,important,very_important
1998,26,male,important,important
1998,65,female,very_important,very_important
1998,21,male,important,important
1998,44,female,very_important,very_important
1998,49,female,very_important,very_important
1998,56,female,important,important
1998,23,female,very_important,very_important
1998,48,male,important,important
1998,28,male,neither,neither
1998,46,male,important,important
1998,51,male,important,important
1998,73,male,important,neither
1998,75,female,very_important,neither
1998,19,male,important,important
1998,48,female,important,important
1998,43,male,neither,not_important
1998,38,female,very_important,important
1998,33,female,important,important
1998,41,female,neither,neither
1998,44,female,very_important,very_important
1998,78,female,important,important
1998,74,male,important,important
1998,27,female,very_important,very_important
1998,57,male,very_important,very_important
1998,68,male,important,important
1998,20,male,not_important,neither
1998,34,female,very_important,very_important
1998,62,male,very_important,very_important
1998,68,female,important,important
1998,34,female,important,important
